Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,PromotionGap,TenureGroup,Predicted_Attrition
40,No,2,896,1,2,3,3,3,1,68,3,1,6,3,0,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2,28140,0.25,0,No
44,No,2,1467,1,20,3,1,4,1,49,3,1,6,2,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,41040,0.16666666666666666,0,No
33,No,1,430,2,7,3,3,4,1,54,3,2,7,1,1,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3,52476,0.0,0,No
34,No,2,1326,2,3,3,4,4,1,81,1,2,7,1,2,4759,15891,3,0,18,3,4,0,15,2,3,13,9,3,12,57108,0.21428571428571427,3,No
30,No,2,1358,2,16,1,1,4,1,96,3,2,7,3,1,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2,63612,0.6666666666666666,2,Yes
42,No,1,748,1,9,2,3,1,0,74,3,1,2,4,2,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8,44076,0.38461538461538464,3,No
44,No,1,383,2,1,5,2,1,0,79,3,2,7,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,57216,0.0,2,Yes
30,No,0,990,1,7,3,5,3,1,64,3,1,6,3,0,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,15288,0.0,2,No
57,No,2,405,1,1,2,1,2,1,93,4,2,6,3,1,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8,58800,0.15384615384615385,3,No
49,No,2,1490,1,7,4,1,3,1,35,3,3,0,2,0,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7,125592,0.0,1,No
34,No,1,829,1,15,3,3,2,1,71,3,4,5,1,0,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9,204084,0.4,3,No
28,Yes,1,1496,2,1,3,5,1,1,92,3,1,8,3,1,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2,34908,0.25,0,No
29,Yes,1,115,2,13,3,5,1,0,51,3,2,7,2,2,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,69180,0.0,0,Yes
34,Yes,2,790,2,24,4,3,1,0,40,2,2,7,2,2,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10,55188,0.625,3,Yes
35,No,2,660,2,7,1,1,4,1,76,3,1,8,3,1,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0,28848,0.0,2,Yes
24,Yes,1,381,1,9,3,3,2,1,89,3,1,2,1,2,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0,38064,0.0,2,Yes
24,No,0,830,2,13,2,1,4,0,78,3,1,8,2,1,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0,24396,0.0,2,Yes
44,No,1,1193,1,2,1,3,2,1,86,3,3,4,3,2,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2,122508,0.6666666666666666,2,Yes
29,No,2,1246,2,19,3,1,3,1,77,2,2,7,3,0,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,103440,0.0,1,No
30,No,2,330,0,1,3,1,3,1,46,3,1,1,3,0,2064,15428,0,0,21,4,1,1,6,3,4,5,3,1,3,24768,0.16666666666666666,0,No
55,No,2,1229,1,4,4,1,4,1,30,3,2,0,3,1,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2,48420,0.25,0,No
33,No,2,1099,1,4,4,3,1,0,82,2,1,2,2,1,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2,46056,0.0,0,Yes
47,No,2,571,2,14,3,3,3,0,78,3,2,7,3,1,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2,55092,0.16666666666666666,0,Yes
28,Yes,1,289,1,2,2,3,3,1,38,2,1,2,1,2,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0,30732,0.0,2,Yes
28,No,2,1423,1,1,3,1,1,1,72,2,1,6,3,0,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,18756,0.0,2,Yes
28,No,1,467,2,7,3,1,3,1,55,3,2,7,1,2,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,58776,0.2,0,No
49,No,2,271,1,3,2,3,3,0,43,2,2,2,1,1,4789,23070,4,0,25,4,1,1,10,3,3,3,2,1,2,57468,0.25,0,No
29,No,1,410,1,2,1,1,4,0,97,3,1,2,2,1,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2,38160,0.0,0,No
28,No,2,1083,1,29,1,1,3,1,96,1,2,4,2,1,6549,3173,1,0,14,3,2,2,8,2,2,8,6,1,7,78588,0.1111111111111111,1,No
33,No,2,516,1,8,5,1,4,1,69,3,2,0,3,2,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,76656,0.0,2,Yes
32,No,2,495,1,10,3,3,3,1,64,3,3,3,4,2,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0,134928,0.0,0,No
54,No,1,1050,1,11,4,3,2,0,87,3,4,3,4,0,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12,192384,0.06666666666666667,3,No
29,Yes,2,224,1,1,4,5,1,1,100,2,1,6,1,2,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,28344,0.0,1,Yes
44,No,2,136,1,28,3,1,4,1,32,3,4,5,1,1,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17,195936,0.6666666666666666,3,No
39,No,2,1089,1,6,3,1,2,0,32,3,3,4,2,2,8376,9150,4,0,18,3,4,0,9,3,3,2,0,2,2,100512,0.6666666666666666,2,No
46,No,2,228,2,3,3,1,3,0,51,3,4,3,2,1,16606,11380,8,0,12,3,4,1,23,2,4,13,12,5,1,199272,0.35714285714285715,3,No
35,No,2,1029,1,16,3,1,4,0,91,2,3,0,2,2,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3,103272,0.25,3,No
23,No,2,507,1,20,1,1,1,1,97,3,2,2,3,2,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2,27264,0.2,0,Yes
40,Yes,2,676,1,9,4,1,4,1,86,3,1,2,1,2,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0,24216,0.16666666666666666,0,Yes
34,No,2,971,2,1,3,5,4,1,64,2,3,7,3,1,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6,84996,0.7272727272727273,1,Yes
31,Yes,1,561,1,3,3,1,4,0,33,3,1,6,3,2,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7,49008,0.875,1,No
50,No,1,333,1,22,5,3,3,1,88,1,4,5,4,2,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9,172932,0.3939393939393939,3,Yes
34,No,2,1440,2,7,2,5,2,1,55,3,1,8,3,1,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7,27696,0.4166666666666667,3,Yes
42,No,2,1210,1,2,3,3,3,1,68,2,1,2,2,1,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0,58092,0.0,2,Yes
37,No,2,674,1,13,3,3,1,1,47,3,2,6,4,1,4285,3031,1,0,17,3,1,0,10,2,3,10,8,3,7,51420,0.2727272727272727,1,No
29,No,2,441,1,8,1,4,3,0,39,1,2,0,1,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,116580,0.0,1,No
33,No,2,575,1,25,3,1,4,1,44,2,2,4,2,2,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,51840,0.0,0,Yes
45,No,2,950,1,28,3,5,4,1,97,3,1,6,4,1,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3,25584,0.0,0,No
42,No,1,288,1,2,3,1,4,1,40,3,3,0,4,1,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9,121488,0.6190476190476191,3,Yes
40,No,2,1342,2,9,2,3,1,1,47,3,2,7,1,1,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1,65676,0.7777777777777778,1,Yes
33,No,2,589,1,28,4,1,2,1,79,3,2,2,3,1,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7,62484,0.3125,3,Yes
40,No,2,898,0,6,2,3,3,1,38,3,4,3,4,2,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7,197244,0.3181818181818182,3,No
24,No,2,350,1,21,2,5,3,1,57,2,1,2,1,0,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0,27552,0.0,2,Yes
40,No,0,1142,1,8,2,1,4,1,72,3,2,0,4,0,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2,48828,0.6666666666666666,2,No
45,No,2,538,1,1,4,5,1,1,66,3,3,0,2,0,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7,89292,0.6363636363636364,1,No
35,No,2,1402,2,28,4,1,2,0,98,2,1,8,3,1,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2,29160,0.6666666666666666,0,No
32,No,2,824,1,5,2,1,4,0,67,2,2,6,2,1,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,70536,0.25,1,No
36,No,2,1157,2,2,4,1,3,1,70,3,1,8,4,2,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2,31728,0.25,0,Yes
48,No,2,492,2,16,4,1,3,0,96,3,2,7,3,0,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7,77268,0.7777777777777778,1,No
29,No,2,598,1,9,3,1,3,1,91,4,1,6,3,1,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0,29412,0.0,2,No
33,No,2,1242,2,8,4,1,1,1,46,3,2,7,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,76704,0.6666666666666666,2,Yes
30,Yes,2,740,2,1,3,1,2,1,64,2,2,7,1,1,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7,116568,0.5454545454545454,1,No
38,No,1,888,0,10,4,0,3,1,71,3,2,1,3,1,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2,72924,0.14285714285714285,1,No
35,No,2,992,1,1,3,3,4,1,68,2,1,2,1,2,2450,21731,1,0,19,3,2,0,3,3,3,3,0,1,2,29400,0.25,0,No
30,No,2,1288,2,29,4,5,3,1,33,3,3,7,2,1,9250,17799,3,0,12,3,2,1,9,3,3,4,2,1,3,111000,0.2,0,Yes
35,Yes,2,104,1,2,3,1,1,0,69,3,1,2,1,0,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0,24888,0.0,2,Yes
53,Yes,2,607,1,2,5,5,3,0,78,2,3,4,4,1,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9,122028,0.029411764705882353,3,No
38,Yes,2,903,1,2,3,3,3,1,81,3,2,4,2,1,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4,58260,0.16666666666666666,0,No
32,No,0,1200,1,1,4,5,4,1,62,3,2,6,1,1,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2,49044,0.14285714285714285,1,No
48,No,2,1108,1,15,4,4,3,0,65,3,1,6,1,1,2367,16530,8,0,12,3,4,1,10,3,2,8,2,7,6,28404,0.7777777777777778,1,Yes
34,No,2,479,1,7,4,3,1,1,35,3,1,6,4,2,2972,22061,1,0,13,3,3,0,1,4,1,1,0,0,0,35664,0.0,2,Yes
55,No,2,685,2,26,5,2,3,1,60,2,5,3,4,1,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13,235032,0.05405405405405406,3,No
34,No,2,1351,1,1,4,1,2,1,45,3,2,6,4,1,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1,65808,0.6666666666666666,2,No
26,No,2,474,1,3,3,1,1,0,89,3,1,6,4,1,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0,24732,0.0,2,No
38,No,2,1245,2,14,3,1,3,1,80,3,2,7,2,1,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7,119088,0.7,1,No
38,No,2,437,2,16,3,1,2,0,90,3,2,7,2,2,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2,50376,0.25,0,Yes
36,No,2,884,2,1,4,1,2,0,73,3,2,7,3,2,6815,21447,6,0,13,3,1,0,15,5,3,1,0,0,0,81780,0.0,2,Yes
29,No,2,1370,1,3,1,3,2,1,87,3,1,2,1,2,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5,56676,0.09090909090909091,1,Yes
35,No,2,670,1,10,4,3,1,0,51,3,2,0,3,2,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,73704,0.0,0,Yes
39,No,2,1462,2,6,3,3,4,1,38,4,3,7,3,1,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6,98844,0.875,1,No
29,No,1,995,1,2,1,1,1,1,87,3,2,0,4,0,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3,106236,0.14285714285714285,1,No
50,No,2,264,2,9,3,2,3,1,59,3,5,3,3,1,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0,231972,0.0,2,No
23,No,2,977,1,10,3,5,4,1,45,4,1,6,3,1,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2,24876,0.6666666666666666,2,No
36,No,1,1302,1,6,4,1,1,1,80,4,2,2,1,1,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2,66744,0.0,0,Yes
42,No,2,1059,1,9,2,4,4,1,93,2,5,3,4,2,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1,235356,0.0,2,No
35,No,2,750,1,28,3,1,2,1,46,4,2,2,3,1,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8,40884,0.5454545454545454,1,No
34,No,1,653,1,10,4,5,4,1,92,2,2,0,3,1,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7,60756,0.7777777777777778,1,No
40,No,2,118,2,14,2,1,4,0,84,3,2,7,1,1,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2,55668,0.16666666666666666,0,No
43,No,2,990,1,27,3,5,4,1,87,4,1,2,2,0,4876,5855,5,0,12,3,3,1,8,0,3,6,4,0,2,58512,0.0,1,No
35,No,2,1349,1,7,2,1,3,1,63,2,1,2,4,1,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1,32280,0.0,2,No
46,No,2,563,2,1,4,1,4,1,56,4,4,3,1,2,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12,210804,0.0,3,No
28,Yes,2,329,1,24,3,3,3,1,51,3,1,2,2,1,2408,7324,1,1,17,3,3,3,1,3,3,1,1,0,0,28896,0.0,2,Yes
22,No,0,457,1,26,2,4,2,0,85,2,1,6,3,1,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3,33768,0.2,0,Yes
50,No,1,1234,1,20,5,3,2,1,41,3,4,0,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13,134940,0.3870967741935484,3,No
32,No,2,634,1,5,4,4,2,0,35,4,1,6,4,1,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2,39744,0.0,0,No
44,No,2,1313,1,7,3,3,2,0,31,3,5,5,4,0,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,228588,0.043478260869565216,3,No
30,No,2,241,1,7,3,3,2,1,48,2,1,6,2,1,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1,25692,0.14285714285714285,1,Yes
45,No,2,1015,1,5,5,3,3,0,50,1,2,2,1,2,5769,23447,1,1,14,3,1,0,10,3,3,10,7,1,4,69228,0.09090909090909091,1,Yes
45,No,0,336,2,26,3,2,1,1,52,2,2,7,1,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,52620,0.36363636363636365,1,Yes
31,No,1,715,2,2,4,4,4,1,54,3,2,7,1,2,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3,63984,0.0,0,Yes
36,No,2,559,1,12,4,1,3,0,76,3,2,4,3,1,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1,55956,0.25,0,Yes
34,No,1,426,1,10,4,1,3,1,42,4,2,4,4,0,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2,56688,0.7,1,No
49,No,2,722,1,25,4,1,3,0,84,3,1,2,1,1,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4,38532,0.1,1,No
39,No,2,1387,1,10,5,3,2,1,76,3,2,4,1,1,5377,3835,2,0,13,3,4,3,10,3,3,7,7,7,7,64524,0.875,1,No
27,No,2,1302,1,19,3,4,4,1,67,2,1,2,1,0,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7,48792,0.0,1,No
35,No,2,819,1,18,5,1,2,1,48,4,2,6,1,1,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10,62496,0.058823529411764705,3,No
28,No,2,580,1,27,3,3,2,0,39,1,2,4,1,0,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0,58524,0.0,0,Yes
21,No,2,546,1,5,1,3,3,1,97,3,1,6,4,2,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2,37404,0.6666666666666666,2,No
18,Yes,1,544,2,3,2,3,2,0,70,3,1,8,4,2,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,18828,0.0,2,Yes
47,No,2,1176,0,26,4,1,4,0,98,3,5,3,3,1,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0,235896,0.16666666666666666,0,No
39,No,2,170,1,3,2,3,3,1,76,2,2,2,3,0,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7,36828,0.0,1,No
40,No,2,884,1,15,3,1,1,0,80,2,3,4,3,1,10435,25800,1,0,13,3,4,2,18,2,3,18,15,14,12,125220,0.7368421052631579,3,No
35,No,0,208,1,8,4,1,3,0,52,3,2,0,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,49776,0.13333333333333333,3,No
37,No,2,671,1,19,3,1,3,1,85,3,2,4,3,1,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2,69216,0.0,0,No
39,No,1,711,1,4,3,3,1,0,81,3,2,4,3,2,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8,60504,0.3,1,No
45,No,2,1329,1,2,2,4,4,0,59,2,2,4,4,0,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,69240,0.2727272727272727,1,No
38,No,2,397,1,2,2,3,4,0,54,2,3,4,3,1,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,93072,0.0,0,No
35,Yes,2,737,2,10,3,3,4,1,55,2,3,7,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,123672,0.42857142857142855,3,Yes
37,No,2,1470,1,10,3,3,2,0,71,3,1,6,2,1,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,47232,0.7777777777777778,1,No
40,No,2,448,1,16,3,1,3,0,84,3,3,4,4,2,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3,95340,0.6,0,Yes
44,No,1,602,0,1,5,0,1,1,37,3,2,1,4,1,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2,68916,0.0,1,No
48,No,1,365,1,4,5,3,3,1,89,2,4,3,4,1,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,182424,0.6666666666666666,2,No
35,Yes,2,763,2,15,2,3,1,1,59,1,2,7,4,0,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,65280,0.6666666666666666,2,Yes
24,No,1,567,1,2,1,5,1,0,32,3,1,6,4,2,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,45120,0.14285714285714285,1,Yes
27,No,2,486,1,8,3,3,2,0,86,4,1,6,3,1,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,42204,0.0,0,No
27,No,1,591,1,2,3,3,4,1,87,3,1,6,4,2,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,30960,0.2,0,No
40,Yes,2,1329,1,7,3,1,1,1,73,3,1,2,1,2,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,25992,0.0,0,Yes
29,No,2,469,2,10,3,3,3,1,42,2,2,7,3,2,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,70428,0.16666666666666666,0,Yes
36,No,2,711,1,5,4,1,2,0,42,3,3,0,1,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,96096,0.0,0,No
25,No,1,772,1,2,1,1,4,1,77,4,2,4,3,0,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,62472,0.0,1,No
39,No,2,492,1,12,3,3,4,1,66,3,2,4,2,1,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,63540,0.16666666666666666,0,No
49,No,2,301,1,22,4,4,1,0,72,3,4,5,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,196956,0.2,0,No
50,No,2,813,1,17,5,1,4,0,50,2,3,5,1,0,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,159228,0.06666666666666667,3,No
20,No,2,1141,2,2,3,3,3,0,31,3,1,8,3,2,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,33396,0.6666666666666666,2,Yes
34,No,2,1130,1,3,3,1,4,0,66,3,2,6,2,0,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,65196,0.5833333333333334,3,No
36,No,2,311,1,7,3,1,1,1,77,3,1,2,2,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,24156,0.2,0,Yes
49,No,2,465,1,6,1,1,3,0,41,2,4,0,3,1,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,167592,0.125,3,No
36,No,0,894,1,1,4,3,4,0,33,2,2,4,3,1,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,52488,0.25,0,No
36,No,2,1040,1,3,2,1,4,1,79,4,2,0,1,0,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,82104,0.0,0,No
54,No,2,584,1,22,5,3,2,0,91,3,4,3,3,1,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,209112,0.36363636363636365,1,No
43,No,2,1291,1,15,2,1,3,1,65,2,4,5,3,1,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,211236,0.4,3,No
35,Yes,1,880,2,12,4,4,4,1,36,3,2,7,4,2,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,54972,0.5,3,Yes
38,No,1,1189,1,1,3,1,4,1,90,3,2,6,4,1,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,56820,0.14285714285714285,3,No
29,No,2,991,2,5,3,3,1,1,43,2,2,7,2,0,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,50244,0.0,1,Yes
33,No,2,392,2,2,4,3,4,1,93,3,2,7,4,0,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4,66060,0.0,1,No
32,No,2,977,1,2,3,3,4,1,45,3,2,6,2,0,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,65640,0.1,1,No
31,No,2,1112,2,5,4,1,1,0,67,3,2,7,4,1,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,65712,0.0,1,No
49,No,2,464,1,16,3,3,4,0,74,3,1,2,1,0,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,31044,0.6666666666666666,2,Yes
38,No,1,148,1,2,3,3,4,0,42,2,1,2,2,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,29280,0.6,0,No
47,No,2,1225,2,2,4,1,2,0,47,4,4,3,2,0,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,191664,0.25,0,No
49,No,2,809,1,1,3,1,3,1,36,3,4,3,3,2,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0,184548,0.0,1,No
41,No,2,1206,2,23,2,1,4,1,80,3,3,7,3,2,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,84984,0.0,2,Yes
20,No,2,727,2,9,1,1,4,1,54,3,1,8,1,2,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,32736,0.0,2,Yes
33,No,0,530,2,16,3,1,3,0,36,3,2,7,4,0,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,64416,0.14285714285714285,1,No
36,No,2,1351,1,26,4,1,1,1,80,3,2,0,3,1,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,64164,0.0,0,Yes
44,No,2,528,0,1,3,1,3,0,44,3,1,1,4,0,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,38340,0.6666666666666666,2,No
23,Yes,2,1320,1,8,1,3,4,1,93,2,1,2,3,2,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,47868,0.16666666666666666,0,Yes
38,No,2,1495,1,4,2,3,4,0,87,3,1,2,3,1,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,39672,0.0,2,No
53,No,2,1395,1,24,4,3,2,1,48,4,3,0,4,1,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,84060,0.2,0,No
48,Yes,1,708,2,7,2,3,4,0,95,3,1,8,3,1,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,31860,0.7,1,No
32,Yes,2,1259,1,2,4,1,4,1,95,3,1,2,2,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,16716,0.0,2,Yes
26,No,0,786,1,7,3,3,4,1,76,3,1,2,4,2,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,30840,0.625,1,No
55,No,2,1441,1,22,3,5,1,1,94,2,1,6,2,0,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,42444,0.2,0,No
34,No,2,1157,1,5,2,3,2,1,57,2,2,2,4,1,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,47832,0.25,3,No
60,No,2,370,1,1,4,3,3,1,92,1,3,0,4,0,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,130596,0.0,2,No
33,No,2,267,1,21,3,3,2,1,79,4,1,2,2,1,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,24336,0.13333333333333333,3,No
37,No,1,1278,2,1,4,3,3,1,31,1,2,7,4,0,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3,114300,0.14285714285714285,1,No
34,No,2,678,1,19,3,1,2,0,35,2,1,6,4,1,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,35148,0.7272727272727273,1,No
23,Yes,2,427,2,7,3,1,3,1,99,3,1,8,4,0,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,27300,0.0,0,Yes
44,No,2,921,1,2,3,1,3,0,96,4,3,0,4,1,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,94548,0.6666666666666666,1,No
35,No,1,146,1,2,4,3,1,1,79,2,1,6,4,2,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,59160,0.16666666666666666,0,Yes
43,No,2,1179,2,2,3,3,4,1,73,3,2,7,4,1,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,94164,0.7272727272727273,1,No
24,No,2,581,1,9,3,3,3,1,62,4,1,6,3,1,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,52812,0.0,0,No
41,No,2,918,2,6,3,2,4,1,35,3,3,7,3,2,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,110892,0.7272727272727273,1,No
